actor,movie_or_TV_name
John Hoyt,Shower of Stars
John Hoyt,The Girl in the Red Velvet Swing
France Nuyen,The Six Million Dollar Man
France Nuyen,Chopper One
France Nuyen,The Magician
France Nuyen,Battle for the Planet of the Apes
France Nuyen,The Big Game
France Nuyen,"The Horror at 37, 000 Feet"
France Nuyen,Slingshot
Nancy Kovack,The Tycoon
Nancy Kovack,Sylvia
Nancy Kovack,The Outlaws Is Coming
Nancy Kovack,Voyage to the Bottom of the Sea
Nancy Kovack,Bob Hope Presents the Chrysler Theatre
Nancy Kovack,12 O'Clock High
Nancy Kovack,The Alfred Hitchcock Hour
Nancy Kovack,Kraft Suspense Theatre
Robert Lansing,It Takes All Kinds
Robert Lansing,The Name of the Game
Robert Lansing,Journey to the Unknown
Robert Lansing,Mod Squad
Robert Lansing,Star Trek: The Original Series
Robert Lansing,Ironside
Robert Lansing,Cimarron Strip
Joseph Ruskin,Land of the Giants
Joseph Ruskin,The High Chaparral
Joseph Ruskin,Mod Squad
Joseph Ruskin,Here's Lucy
Joseph Ruskin,Star Trek: The Original Series
Joseph Ruskin,The Man from U.N.C.L.E.
Frank Gorshin,That Darn Cat!
Frank Gorshin,Combat!
Frank Gorshin,Insight
Frank Gorshin,The Doctors and the Nurses
Frank Gorshin,The Alfred Hitchcock Hour
John Hoyt,Climax!
John Hoyt,Moonfleet
John Hoyt,The Purple Mask
John Hoyt,The Whistler
John Hoyt,Stage 7
France Nuyen,One More Train to Rob
France Nuyen,Black Water Gold
France Nuyen,Star Trek: The Original Series
France Nuyen,Rowan & Martin's Laugh-In
France Nuyen,I Spy
France Nuyen,Dimension 5
France Nuyen,Gunsmoke
Nancy Kovack,Kraft Mystery Theater
Nancy Kovack,Jason and the Argonauts
Nancy Kovack,Diary of a Madman
Nancy Kovack,The Wild Westerners
Nancy Kovack,The United States Steel Hour
Nancy Kovack,Cry for Happy
Nancy Kovack,Strangers When We Meet
Nancy Kovack,The Verdict Is Yours
Robert Lansing,The Virginian
Robert Lansing,The High Chaparral
Robert Lansing,The Monroes
Robert Lansing,The Man Who Never Was
Robert Lansing,The Long Hunt of April Savage
Robert Lansing,"Namu, the Killer Whale"
Joseph Ruskin,The Wild Wild West
Joseph Ruskin,The Felony Squad
Joseph Ruskin,Gunsmoke
Joseph Ruskin,The Lucy Show
Joseph Ruskin,The Time Tunnel
Joseph Ruskin,Get Smart
Frank Gorshin,The DuPont Show of the Week
Frank Gorshin,General Hospital
Frank Gorshin,Naked City
Frank Gorshin,Empire
Frank Gorshin,The Untouchables
John Hoyt,Blackboard Jungle
John Hoyt,The Mickey Rooney Show
John Hoyt,The Big Combo
John Hoyt,The Adventures of Rin Tin Tin
John Hoyt,For the Defense
France Nuyen,The Man from U.N.C.L.E.
France Nuyen,Burke's Law
France Nuyen,The Winston Affair
France Nuyen,The Tonight Show Starring Johnny Carson
France Nuyen,A Girl Named Tamiko
France Nuyen,Diamond Head
France Nuyen,Satan Never Sleeps
Robert Lansing,An Eye for an Eye
Robert Lansing,Branded
Robert Lansing,The Loner
Robert Lansing,Daniel Boone
Robert Lansing,Slattery's People
Robert Lansing,12 O'Clock High
Joseph Ruskin,Burke's Law
Joseph Ruskin,Profiles in Courage
Joseph Ruskin,Kentucky Jones
Joseph Ruskin,Mickey
Joseph Ruskin,Voyage to the Bottom of the Sea
Joseph Ruskin,Fanfare for a Death Scene
Frank Gorshin,Sail a Crooked Ship
Frank Gorshin,The George Raft Story
Frank Gorshin,Quest
Frank Gorshin,The Defenders
Frank Gorshin,Ring of Fire
John Hoyt,Waterfront
John Hoyt,The Lone Ranger
John Hoyt,Treasury Men in Action
John Hoyt,Désirée
John Hoyt,The Halls of Ivy
France Nuyen,The Last Time I Saw Archie
France Nuyen,Adventures in Paradise
France Nuyen,Hong Kong
France Nuyen,The Ed Sullivan Show
France Nuyen,In Love and War
France Nuyen,South Pacific
Keith Andes,Blinded by the Light
Celia Lovsky,The Streets of San Francisco
Robert Lansing,Calhoun: County Agent
Robert Lansing,Channing
Robert Lansing,Wagon Train
Robert Lansing,The Twilight Zone
Robert Lansing,Temple Houston
Robert Lansing,Under the Yum Yum Tree
Robert Lansing,The Eleventh Hour
Joseph Ruskin,Robin and the 7 Hoods
Joseph Ruskin,The Outer Limits
Joseph Ruskin,Mister Ed
Joseph Ruskin,Death Valley Days
Joseph Ruskin,77 Sunset Strip
Frank Gorshin,The Law and Mr. Jones
Frank Gorshin,Where the Boys Are
Frank Gorshin,The Great Impostor
Frank Gorshin,Studs Lonigan
Frank Gorshin,Bells Are Ringing
John Hoyt,The Pepsi-Cola Playhouse
John Hoyt,The Student Prince
John Hoyt,Mr. & Mrs. North
John Hoyt,Casanova's Big Night
John Hoyt,The Loretta Young Show
Keith Andes,Buck Rogers in the 25th Century
Keith Andes,And Justice for All
Keith Andes,The Ultimate Impostor
Keith Andes,Caribe
Keith Andes,Cannon
Keith Andes,Gunsmoke
Celia Lovsky,Emergency!
Celia Lovsky,"Marcus Welby, M.D."
Celia Lovsky,Soylent Green
Celia Lovsky,The Waltons
Celia Lovsky,"Owen Marshall, Counselor at Law"
Celia Lovsky,The Bold Ones: The New Doctors
Robert Lansing,A Gathering of Eagles
Robert Lansing,Sam Benedict
Robert Lansing,The United States Steel Hour
Robert Lansing,Saints and Sinners
Robert Lansing,The DuPont Show of the Week
Robert Lansing,87th Precinct
Joseph Ruskin,The Alfred Hitchcock Hour
Joseph Ruskin,The Dakotas
Joseph Ruskin,Diary of a Madman
Joseph Ruskin,The Untouchables
Joseph Ruskin,Kraft Mystery Theater
Frank Gorshin,Mr. Lucky
Frank Gorshin,Cissie
Frank Gorshin,Hennesey
Frank Gorshin,The Millionaire
John Hoyt,Big Town
John Hoyt,The Danny Thomas Show
John Hoyt,Sins of Jezebel
John Hoyt,Your Play Time
John Hoyt,Julius Caesar
Anthony Caruso,The Legend of Grizzly Adams
Keith Andes,Search
Keith Andes,The Streets of San Francisco
Keith Andes,Dan August
Keith Andes,The Bold Ones: The New Doctors
Keith Andes,Tora! Tora! Tora!
Keith Andes,Petticoat Junction
Keith Andes,Hell's Bloody Devils
Celia Lovsky,Airport
Celia Lovsky,It Takes a Thief
Celia Lovsky,Dragnet 1967
Celia Lovsky,The Power
Celia Lovsky,The F.B.I.
Celia Lovsky,The Flying Nun
Celia Lovsky,Garrison's Gorillas
Robert Lansing,The Tall Man
Robert Lansing,Checkmate
Robert Lansing,General Electric Theater
Robert Lansing,Outlaws
Robert Lansing,Michael Shayne
Robert Lansing,The Law and Mr. Jones
Joseph Ruskin,Escape from Zahrain
Joseph Ruskin,The Detectives
Joseph Ruskin,The Twilight Zone
Joseph Ruskin,The Dick Powell Theatre
Joseph Ruskin,Lawman
Frank Gorshin,The Detectives
Frank Gorshin,Have Gun - Will Travel
Frank Gorshin,Warlock
Frank Gorshin,Night of the Quarter Moon
John Hoyt,Chevron Theatre
John Hoyt,Fireside Theatre
John Hoyt,The Unexpected
John Hoyt,The Black Castle
Michael Ansara,The Long Road Home
Anthony Caruso,Savage Harbor
Anthony Caruso,Hunter
Anthony Caruso,The Incredible Hulk
Anthony Caruso,Tierra sangrienta
Anthony Caruso,Yogi's Space Race
Keith Andes,Birdman
Keith Andes,I Spy
Keith Andes,Star Trek: The Original Series
Keith Andes,The Andy Griffith Show
Keith Andes,Daniel Boone
Keith Andes,Paradise Bay
Keith Andes,Run for Your Life
Celia Lovsky,Star Trek: The Original Series
Celia Lovsky,The St. Valentine's Day Massacre
Celia Lovsky,Run for Your Life
Celia Lovsky,Bob Hope Presents the Chrysler Theatre
Celia Lovsky,The Big Valley
Celia Lovsky,The Doomsday Flight
Celia Lovsky,Hank
Robert Lansing,Thriller
Robert Lansing,One Step Beyond
Robert Lansing,Moment of Fear
Robert Lansing,Dow Hour of Great Mysteries
Robert Lansing,Deadline
Robert Lansing,The Pusher
Joseph Ruskin,The New Breed
Joseph Ruskin,Hawaiian Eye
Joseph Ruskin,Tales of Wells Fargo
Joseph Ruskin,Cain's Hundred
Joseph Ruskin,Whispering Smith
Joseph Ruskin,Outlaws
Frank Gorshin,General Electric Theater
Frank Gorshin,Frontier Doctor
Frank Gorshin,Torpedo Run
Frank Gorshin,Tank Battalion
Frank Gorshin,The Silent Service
John Hoyt,Androcles and the Lion
John Hoyt,The Philco Television Playhouse
John Hoyt,Gruen Guild Theater
John Hoyt,China Smith
John Hoyt,Dangerous Assignment
Michael Ansara,Batman Beyond
Michael Ansara,Batman Beyond: The Movie
Michael Ansara,Batman & Mr. Freeze: SubZero
Michael Ansara,Johnny Mysto: Boy Wizard
Michael Ansara,The New Batman Adventures
Anthony Caruso,Fantasy Island
Anthony Caruso,Hawaii Five-O
Anthony Caruso,Baretta
Anthony Caruso,Claws
Anthony Caruso,Police Woman
Keith Andes,The Lucy Show
Keith Andes,Branded
Keith Andes,Valentine's Day
Keith Andes,Death Valley Days
Keith Andes,The Littlest Hobo
Keith Andes,Mickey
Celia Lovsky,Harlow
Celia Lovsky,The Greatest Story Ever Told
Celia Lovsky,Insight
Celia Lovsky,36 Hours
Celia Lovsky,The Farmer's Daughter
Celia Lovsky,The Twilight Zone
Celia Lovsky,Arrest and Trial
Robert Lansing,CBS Repertoire Workshop
Robert Lansing,4D Man
Robert Lansing,The Further Adventures of Ellery Queen
Robert Lansing,Armstrong Circle Theatre
Robert Lansing,Young Dr. Malone
Robert Lansing,Kraft Theatre
Joseph Ruskin,The Asphalt Jungle
Joseph Ruskin,Hong Kong
Joseph Ruskin,Two Faces West
Joseph Ruskin,Route 66
Joseph Ruskin,Surfside 6
Joseph Ruskin,Dante
Frank Gorshin,The Restless Gun
Frank Gorshin,The Sheriff of Cochise
Frank Gorshin,Portland Exposé
Frank Gorshin,Invasion of the Saucer Men
Frank Gorshin,The Delicate Delinquent
John Hoyt,Loan Shark
John Hoyt,The Cases of Eddie Drake
John Hoyt,Cosmopolitan Theatre
John Hoyt,The Desert Fox: The Story of Rommel
John Hoyt,When Worlds Collide
Frank Overton,Bonanza
Michael Ansara,Star Trek: Voyager
Michael Ansara,Star Trek: Deep Space Nine
Michael Ansara,Batman: The Animated Series
Michael Ansara,Babylon 5
Michael Ansara,Access Code
Anthony Caruso,Delvecchio
Anthony Caruso,Mission to Glory: A True Story
Anthony Caruso,The Zebra Force
Anthony Caruso,Mean Johnny Barrows
Anthony Caruso,Gunsmoke
Keith Andes,The Outer Limits
Keith Andes,The Tattooed Police Horse
Keith Andes,Perry Mason
Keith Andes,77 Sunset Strip
Keith Andes,Glynis
Keith Andes,Vacation Playhouse
Keith Andes,G.E. True
Celia Lovsky,Channing
Celia Lovsky,The New Phil Silvers Show
Celia Lovsky,The Great Adventure
Celia Lovsky,G.E. True
Celia Lovsky,The Alfred Hitchcock Hour
Celia Lovsky,Alcoa Premiere
Celia Lovsky,The Dick Powell Theatre
Robert Lansing,The Big Story
Robert Lansing,Camera Three
Robert Lansing,You Are There
Joseph Ruskin,Peter Loves Mary
Joseph Ruskin,The Brothers Brannagan
Joseph Ruskin,Unsolved
Joseph Ruskin,Stagecoach West
Joseph Ruskin,Michael Shayne
Joseph Ruskin,The Magnificent Seven
Frank Gorshin,Dragstrip Girl
Frank Gorshin,Navy Log
Frank Gorshin,The True Story of Jesse James
Frank Gorshin,Runaway Daughters
Frank Gorshin,Between Heaven and Hell
John Hoyt,Lost Continent
John Hoyt,The Amos 'n Andy Show
John Hoyt,Racket Squad
John Hoyt,Lights Out
John Hoyt,New Mexico
Frank Overton,The Virginian
Frank Overton,Star Trek: The Original Series
Frank Overton,The Invaders
Frank Overton,12 O'Clock High
Frank Overton,The Defenders
Frank Overton,Fail Safe
Frank Overton,Brenner
Michael Ansara,Border Shootout
Michael Ansara,"Murder, She Wrote"
Michael Ansara,The New Mike Hammer
Michael Ansara,Assassination
Michael Ansara,Rambo
Anthony Caruso,Nakia
Anthony Caruso,The Legend of Earl Durand
Anthony Caruso,Dirty Sally
Anthony Caruso,Police Story
Keith Andes,The Rifleman
Keith Andes,Follow the Sun
Keith Andes,Have Gun - Will Travel
Keith Andes,Sea Hunt
Keith Andes,This Man Dawson
Keith Andes,Adventure Showcase
Keith Andes,Doctor Mike
Celia Lovsky,Going My Way
Celia Lovsky,Target: The Corruptors!
Celia Lovsky,Hitler
Celia Lovsky,Adventures in Paradise
Celia Lovsky,The Barbara Stanwyck Show
Celia Lovsky,Harrigan and Son
Joseph Ruskin,Bourbon Street Beat
Joseph Ruskin,Colt .45
Joseph Ruskin,Playhouse 90
Joseph Ruskin,The DuPont Show with June Allyson
Joseph Ruskin,The Rise and Fall of Legs Diamond
Frank Gorshin,Hot Rod Girl
Frank Gorshin,The Proud and Profane
Frank Gorshin,Alfred Hitchcock Presents
John Hoyt,Quebec
John Hoyt,Inside Straight
John Hoyt,The Company She Keeps
John Hoyt,The Marionette Mystery
Frank Overton,Kraft Suspense Theatre
Frank Overton,Playdate
Frank Overton,Bob Hope Presents the Chrysler Theatre
Frank Overton,Wagon Train
Frank Overton,Dr. Kildare
Frank Overton,The Fugitive
Frank Overton,The Doctors and the Nurses
Michael Ansara,Knights of the City
Michael Ansara,The Fall Guy
Michael Ansara,Hardcastle and McCormick
Michael Ansara,Hunter
Michael Ansara,George Burns Comedy Week
Anthony Caruso,The Magical World of Disney
Anthony Caruso,The Streets of San Francisco
Anthony Caruso,The F.B.I.
Anthony Caruso,Ironside
Keith Andes,Surrender - Hell!
Keith Andes,Alcoa Theatre
Keith Andes,Model for Murder
Keith Andes,The Gale Storm Show: Oh! Susanna
Keith Andes,Goodyear Theatre
Keith Andes,Jane Wyman Presents the Fireside Theatre
Keith Andes,Damn Citizen
Celia Lovsky,Gunslinger
Celia Lovsky,Checkmate
Celia Lovsky,Michael Shayne
Celia Lovsky,Hong Kong
Celia Lovsky,The DuPont Show with June Allyson
Celia Lovsky,The Untouchables
Joseph Ruskin,Hell Bent for Leather
Joseph Ruskin,Five Fingers
Joseph Ruskin,Law of the Plainsman
Joseph Ruskin,Black Saddle
Joseph Ruskin,Peter Gunn
John Hoyt,The Lawless
John Hoyt,Outside the Wall
John Hoyt,Everybody Does It
John Hoyt,Trapped
John Hoyt,The Great Dan Patch
Frank Overton,Route 66
Frank Overton,Laramie
Frank Overton,The Alfred Hitchcock Hour
Frank Overton,The United States Steel Hour
Frank Overton,Stoney Burke
Frank Overton,The Dick Powell Theatre
Frank Overton,Alcoa Premiere
Michael Ansara,KGB: The Secret War
Michael Ansara,Days of Our Lives
Michael Ansara,The Fantastic World of D.C. Collins
Michael Ansara,Romance Theatre
Michael Ansara,Gavilan
Anthony Caruso,Medical Center
Anthony Caruso,The Doris Day Show
Anthony Caruso,My Three Sons
Anthony Caruso,Longstreet
Anthony Caruso,Mission: Impossible
Keith Andes,The Girl Most Likely
Keith Andes,Interlude
Keith Andes,Playhouse 90
Keith Andes,Conflict
Keith Andes,Sheriffs of the USA
Keith Andes,Pillars of the Sky
Keith Andes,Back from Eternity
Celia Lovsky,Riverboat
Celia Lovsky,The Texan
Celia Lovsky,Playhouse 90
Celia Lovsky,Mr. Lucky
Celia Lovsky,Johnny Staccato
Celia Lovsky,General Electric Theater
Celia Lovsky,Bourbon Street Beat
Joseph Ruskin,Zane Grey Theatre
Joseph Ruskin,Wanted: Dead or Alive
Joseph Ruskin,The Lawless Years
Joseph Ruskin,Bronco
Joseph Ruskin,"Richard Diamond, Private Detective"
Joseph Ruskin,Naked City
John Hoyt,The Lady Gambles
John Hoyt,The Bribe
John Hoyt,The Decision of Christopher Blake
John Hoyt,Sealed Verdict
John Hoyt,Winter Meeting
Torin Thatcher,Brenda Starr
Frank Overton,The Twilight Zone
Frank Overton,Perry Mason
Michael Ansara,The Guns and the Fury
Michael Ansara,Simon & Simon
Michael Ansara,Spider-Man and His Amazing Friends
Michael Ansara,Thundarr the Barbarian
Anthony Caruso,Nanny and the Professor
Anthony Caruso,Mannix
Anthony Caruso,Eye for an Eye
Anthony Caruso,Green Acres
Anthony Caruso,"Brother, Cry for Me"
Keith Andes,Away All Boats
Keith Andes,Max Liebman Spectaculars
Keith Andes,Producers' Showcase
Keith Andes,The Loretta Young Show
Keith Andes,Matinee Theatre
Keith Andes,The Great Waltz
Keith Andes,The Ford Television Theatre
Celia Lovsky,Bonanza
Celia Lovsky,Tightrope
Celia Lovsky,The Gene Krupa Story
Celia Lovsky,One Step Beyond
Celia Lovsky,The Millionaire
Celia Lovsky,Goodyear Theatre
Joseph Ruskin,Omnibus
Joseph Ruskin,Alfred Hitchcock Presents
Joseph Ruskin,The Honeymooners
John Hoyt,To the Ends of the Earth
John Hoyt,Brute Force
John Hoyt,My Favorite Brunette
John Hoyt,The Unfaithful
John Hoyt,O.S.S.
Torin Thatcher,Petrocelli
Torin Thatcher,Search
Torin Thatcher,Night Gallery
Torin Thatcher,The Interns
Torin Thatcher,Land of the Giants
Torin Thatcher,Mission: Impossible
Frank Overton,Sam Benedict
Frank Overton,To Kill a Mockingbird
Frank Overton,Empire
Frank Overton,The Eleventh Hour
Frank Overton,Checkmate
Frank Overton,Bus Stop
Frank Overton,Claudelle Inglish
Michael Ansara,CHiPs
Michael Ansara,Fantasy Island
Michael Ansara,Buck Rogers in the 25th Century
Michael Ansara,Matt and Jenny
Michael Ansara,Vega$
Anthony Caruso,The Silent Force
Anthony Caruso,The Virginian
Anthony Caruso,Flap
Anthony Caruso,"Love, American Style"
Anthony Caruso,"Run, Jack, Run"
Keith Andes,The Second Greatest Sex
Keith Andes,Celebrity Playhouse
Keith Andes,A Life at Stake
Keith Andes,Split Second
Keith Andes,"Blackbeard, the Pirate"
Keith Andes,Clash by Night
Keith Andes,Project X
Celia Lovsky,The Third Man
Celia Lovsky,77 Sunset Strip
Celia Lovsky,Dragnet
Celia Lovsky,Alfred Hitchcock Presents
Celia Lovsky,"Richard Diamond, Private Detective"
Celia Lovsky,Steve Canyon
Celia Lovsky,I Mobster
John Colicos,Battlestar Galactica: The Second Coming
Torin Thatcher,Daniel Boone
Torin Thatcher,The Guns of Will Sonnett
Torin Thatcher,The Strange Case of Dr. Jekyll and Mr. Hyde
Torin Thatcher,Hell of Borneo
Torin Thatcher,Cowboy in Africa
Torin Thatcher,The King's Pirate
Frank Overton,The Long Night
Frank Overton,The Deputy
Frank Overton,Lawman
Frank Overton,The Asphalt Jungle
Frank Overton,'Way Out
Frank Overton,The Rebel
Frank Overton,Posse from Hell
Michael Ansara,Greatest Heroes of the Bible
Michael Ansara,Centennial
Michael Ansara,Dr. Strange
Michael Ansara,The Manitou
Michael Ansara,Day of the Animals
Anthony Caruso,To Rome with Love
Anthony Caruso,The Desperate Mission
Anthony Caruso,The Name of the Game
Anthony Caruso,It Takes a Thief
Anthony Caruso,The High Chaparral
Keith Andes,The Farmer's Daughter
Keith Andes,Winged Victory
Celia Lovsky,The Californians
Celia Lovsky,Have Gun - Will Travel
Celia Lovsky,Me and the Colonel
Celia Lovsky,Twilight for the Gods
Celia Lovsky,Whirlybirds
Celia Lovsky,Crash Landing
Celia Lovsky,Wagon Train
Madlyn Rhue,"Murder, She Wrote"
John Colicos,My Father's Shadow: The Sam Sheppard Story
John Colicos,Star Trek: Deep Space Nine
John Colicos,Thunder Point
John Colicos,Jack Higgins's the Windsor Protocol
John Colicos,Fast Track
John Colicos,The Last Don
Torin Thatcher,Savage Justice
Torin Thatcher,Gunsmoke
Torin Thatcher,Star Trek: The Original Series
Torin Thatcher,The Time Tunnel
Torin Thatcher,Hawaii
Torin Thatcher,Preview Tonight
Frank Overton,The Barbara Stanwyck Show
Frank Overton,Naked City
Frank Overton,The Dark at the Top of the Stairs
Frank Overton,Thriller
Frank Overton,Tate
Frank Overton,Peter Gunn
Frank Overton,Wild River
Michael Ansara,Mission to Glory: A True Story
Michael Ansara,The Message
Michael Ansara,Kojak
Michael Ansara,Jigsaw John
Michael Ansara,The Rockford Files
Anthony Caruso,The Wild Wild West
Anthony Caruso,Lancer
Anthony Caruso,Never a Dull Moment
Anthony Caruso,Gomer Pyle: USMC
Anthony Caruso,The Guns of Will Sonnett
Celia Lovsky,Shirley Temple's Storybook
Celia Lovsky,The Frank Sinatra Show
Celia Lovsky,The Lineup
Celia Lovsky,The Court of Last Resort
Celia Lovsky,Man of a Thousand Faces
Celia Lovsky,Trooper Hook
Celia Lovsky,Schlitz Playhouse
Madlyn Rhue,A Mother's Justice
Madlyn Rhue,Houston Knights
Madlyn Rhue,L.A. Law
Madlyn Rhue,Bridges to Cross
Madlyn Rhue,Fame
John Colicos,X-Men: The Animated Series
John Colicos,No Contest
John Colicos,Counterstrike
John Colicos,Beyond Reality
John Colicos,E.N.G.
John Colicos,In Defense of a Married Man
Torin Thatcher,Lost in Space
Torin Thatcher,Get Smart
Torin Thatcher,Bob Hope Presents the Chrysler Theatre
Torin Thatcher,The Sandpiper
Torin Thatcher,Decision at Midnight
Torin Thatcher,The Holy Terror
